storm_id,archive,image,date,WashPred,_id,Lat,Long
michael,20181014a_jpgs,C28762300.jpg,2018/10/14,,5f78bf36e9354f924b10104e,29.894620439827047,-85.00606701953903
michael,20181014a_jpgs,P28760085.jpg,2018/10/14,,5f78bf36e9354f924b1012f9,30.5863479557329,-84.88719250707555
michael,20181014a_jpgs,S28767345.jpg,2018/10/14,,5f78bf36e9354f924b1017d5,30.45589716774375,-85.69284290589044
michael,20181014a_jpgs,S28761566.jpg,2018/10/14,,5f78bf36e9354f924b101620,29.956595251556024,-84.5358564831342
michael,20181014a_jpgs,P28767750.jpg,2018/10/14,,5f78bf36e9354f924b1014ff,30.759425372240297,-85.70237448607085
michael,20181014a_jpgs,P28768566.jpg,2018/10/14,,5f78bf36e9354f924b101525,30.503686082361828,-85.67694964651291
michael,20181014a_jpgs,C28758094.jpg,2018/10/14,,5f78bf36e9354f924b100f84,30.838683485021672,-85.05855669981784
michael,20181014a_jpgs,P28759538.jpg,2018/10/14,,5f78bf36e9354f924b1012f5,30.874260030695073,-84.9779418316054
michael,20181014a_jpgs,P28761652.jpg,2018/10/14,,5f78bf36e9354f924b101334,29.900255891495174,-84.59442401851878
michael,20181014a_jpgs,S28760818.jpg,2018/10/14,,5f78bf36e9354f924b1015f5,30.168213872044372,-84.41880862769557
michael,20181014a_jpgs,P28758682.jpg,2018/10/14,,5f78bf36e9354f924b1012c7,30.55219850638855,-84.9670844917584
michael,20181014a_jpgs,S28768670.jpg,2018/10/14,,5f78bf36e9354f924b101837,30.574141478059627,-85.63683929771977
michael,20181014a_jpgs,S28766944.jpg,2018/10/14,,5f78bf36e9354f924b1017ad,30.59558501127325,-85.54261617600713
michael,20181014a_jpgs,C28770558.jpg,2018/10/14,,5f78bf36e9354f924b101290,30.3926738084056,-86.38045560124894
michael,20181014a_jpgs,C28767476.jpg,2018/10/14,,5f78bf36e9354f924b1011b8,30.551200647361323,-85.69811851669866
michael,20181014a_jpgs,S28764218.jpg,2018/10/14,,5f78bf36e9354f924b101718,30.464326480740326,-85.31827987830482
michael,20181014a_jpgs,S28767645.jpg,2018/10/14,,5f78bf36e9354f924b1017f3,30.677922536119823,-85.66902774044748
michael,20181014a_jpgs,S28764238.jpg,2018/10/14,,5f78bf36e9354f924b10171a,30.45162430440825,-85.32598447549037
michael,20181014a_jpgs,P28766996.jpg,2018/10/14,,5f78bf36e9354f924b1014bd,30.556207238961324,-85.5121850978824
michael,20181014a_jpgs,P28763424.jpg,2018/10/14,,5f78bf36e9354f924b1013e7,30.6195208973101,-85.3325190216448
michael,20181014a_jpgs,C28766818.jpg,2018/10/14,,5f78bf36e9354f924b10117d,30.68630370468842,-85.5260109647552
michael,20181014a_jpgs,C28757954.jpg,2018/10/14,,5f78bf36e9354f924b100f76,30.827389461012302,-85.16858013596125
michael,20181014a_jpgs,P28768184.jpg,2018/10/14,,5f78bf36e9354f924b101509,30.666410957589527,-85.56035165281332
michael,20181014a_jpgs,C28770261.jpg,2018/10/14,,5f78bf36e9354f924b10126f,30.33455978576925,-86.11581348319527
michael,20181014a_jpgs,P28762677.jpg,2018/10/14,,5f78bf36e9354f924b1013bc,30.12118864754368,-85.1453284019295
michael,20181014a_jpgs,P28760893.jpg,2018/10/14,,5f78bf36e9354f924b10130d,30.112271263442203,-84.38778590760583
michael,20181014a_jpgs,C28770297.jpg,2018/10/14,,5f78bf36e9354f924b101273,30.351666066719424,-86.14314568576538
michael,20181014a_jpgs,P28767215.jpg,2018/10/14,,5f78bf36e9354f924b1014d1,30.414762435333202,-85.60743938131472
michael,20181014a_jpgs,S28761917.jpg,2018/10/14,,5f78bf36e9354f924b101643,29.8204998868301,-84.8056279311642
michael,20181014a_jpgs,P28766340.jpg,2018/10/14,,5f78bf36e9354f924b101498,30.647666393800275,-85.4944490963705
michael,20181014a_jpgs,C28761487.jpg,2018/10/14,,5f78bf36e9354f924b100ff4,29.95103409843005,-84.46115803323615
michael,20181014a_jpgs,S28766924.jpg,2018/10/14,,5f78bf36e9354f924b1017ab,30.610162127975073,-85.54281828873044
michael,20181014a_jpgs,C28767496.jpg,2018/10/14,,5f78bf36e9354f924b1011ba,30.566197429051172,-85.69638237575046
michael,20181014a_jpgs,S28762195.jpg,2018/10/14,,5f78bf36e9354f924b101662,29.83064484152668,-84.97210213846537
michael,20181014a_jpgs,P28769863.jpg,2018/10/14,,5f78bf36e9354f924b10157c,30.303357647238652,-85.77600692418147
michael,20181014a_jpgs,P28768666.jpg,2018/10/14,,5f78bf36e9354f924b10152f,30.574096686197773,-85.66753900426934
michael,20181014a_jpgs,P28766450.jpg,2018/10/14,,5f78bf36e9354f924b1014a3,30.72993761717035,-85.4955325092574
michael,20181014a_jpgs,S28769239.jpg,2018/10/14,,5f78bf36e9354f924b10185a,30.674362280065626,-85.6241013182019
michael,20181014a_jpgs,P28761502.jpg,2018/10/14,,5f78bf36e9354f924b101325,29.937660444883427,-84.47262922996887
michael,20181014a_jpgs,S28768770.jpg,2018/10/14,,5f78bf36e9354f924b101841,30.651081853047927,-85.6314792174918
michael,20181014a_jpgs,P28757979.jpg,2018/10/14,,5f78bf36e9354f924b1012ab,30.835912847529325,-85.14460441205487
michael,20181014a_jpgs,S28763838.jpg,2018/10/14,,5f78bf36e9354f924b1016f2,30.728141911088073,-85.28115970373015
michael,20181014a_jpgs,S28762087.jpg,2018/10/14,,5f78bf36e9354f924b101654,29.771678380873627,-84.93176934976002
michael,20181014a_jpgs,S28768262.jpg,2018/10/14,,5f78bf36e9354f924b10180f,30.608319480348452,-85.59481472407707
michael,20181014a_jpgs,C28767736.jpg,2018/10/14,,5f78bf36e9354f924b1011d2,30.749557216197324,-85.6868998181221
michael,20181014a_jpgs,C28763478.jpg,2018/10/14,,5f78bf36e9354f924b1010c0,30.658800733749025,-85.31507300249334
michael,20181014a_jpgs,P28762043.jpg,2018/10/14,,5f78bf36e9354f924b10135b,29.749290345076346,-84.89516429865189
michael,20181014a_jpgs,S28767455.jpg,2018/10/14,,5f78bf36e9354f924b1017e0,30.53225112892747,-85.6857093327456
michael,20181014a_jpgs,P28762689.jpg,2018/10/14,,5f78bf36e9354f924b1013be,30.130488972670676,-85.1411084643778
michael,20181014a_jpgs,P28768576.jpg,2018/10/14,,5f78bf36e9354f924b101526,30.508335777102822,-85.67702828193048
michael,20181014a_jpgs,P28762316.jpg,2018/10/14,,5f78bf36e9354f924b101380,29.902252525189724,-85.02282242695634
michael,20181014a_jpgs,P28761752.jpg,2018/10/14,,5f78bf36e9354f924b10133e,29.856488791809,-84.66633022734506
michael,20181014a_jpgs,P28764679.jpg,2018/10/14,,5f78bf36e9354f924b10142b,30.515397433888676,-85.2484419801329
michael,20181014a_jpgs,C28762757.jpg,2018/10/14,,5f78bf36e9354f924b10109a,30.176979933716403,-85.12935635791374
michael,20181014a_jpgs,P28763554.jpg,2018/10/14,,5f78bf36e9354f924b1013f4,30.7138830530863,-85.32677122426135
michael,20181014a_jpgs,P28759074.jpg,2018/10/14,,5f78bf36e9354f924b1012d8,30.5280339357537,-84.95014293444058
michael,20181014a_jpgs,C28768217.jpg,2018/10/14,,5f78bf36e9354f924b1011e0,30.640576544962325,-85.57778949508042
michael,20181014a_jpgs,P28765742.jpg,2018/10/14,,5f78bf36e9354f924b101472,30.458034165822497,-85.45539149910917
michael,20181014a_jpgs,C28768508.jpg,2018/10/14,,5f78bf36e9354f924b1011fd,30.456888029319224,-85.65516829476744
michael,20181014a_jpgs,S28759533.jpg,2018/10/14,,5f78bf36e9354f924b1015e3,30.876351018456702,-84.94675431037365
michael,20181014a_jpgs,S28763322.jpg,2018/10/14,,5f78bf36e9354f924b1016d5,30.544821510240876,-85.30519807123233
michael,20181014a_jpgs,C28762342.jpg,2018/10/14,,5f78bf36e9354f924b101055,29.922201069676476,-85.00980170003703
michael,20181014a_jpgs,S28765734.jpg,2018/10/14,,5f78bf36e9354f924b101764,30.467377590237525,-85.48481515005098
michael,20181014a_jpgs,C28768518.jpg,2018/10/14,,5f78bf36e9354f924b1011fe,30.462414800574674,-85.6639971580721
michael,20181014a_jpgs,C28762088.jpg,2018/10/14,,5f78bf36e9354f924b101030,29.76307848173955,-84.94080370818784
michael,20181014a_jpgs,S28768610.jpg,2018/10/14,,5f78bf36e9354f924b101831,30.526961314856273,-85.64112934859307
michael,20181014a_jpgs,S28760978.jpg,2018/10/14,,5f78bf36e9354f924b101605,30.045505409784475,-84.41891755140774
