,storm_id,archive,image,date,WashPred,_id,Lat,Long
3617,Florence,20180917a_jpgs,C26052099.jpg,2018/09/17,6.6778196e-24,5f5c1c1a016e86108aebaf5a,33.65510468506739,-79.0006543916136
3618,Florence,20180917a_jpgs,P26050951.jpg,2018/09/17,6.4855379999999996e-24,5f5c1c1a016e86108aebb283,33.606372735819,-79.0495861322446
3619,Florence,20180917a_jpgs,C26052009.jpg,2018/09/17,6.162959e-24,5f5c1c1a016e86108aebaf3c,33.597143520524995,-79.0418006792665
3620,Florence,20180917a_jpgs,C26050425.jpg,2018/09/17,6.043179800000001e-24,5f5c1c1a016e86108aebaea5,33.606338010346,-79.0556181912614
3621,Florence,20180917a_jpgs,C26050973.jpg,2018/09/17,5.8660604000000006e-24,5f5c1c1a016e86108aebaeca,33.5941336037185,-79.0598651647993
3622,Florence,20180917a_jpgs,C26050389.jpg,2018/09/17,5.739186699999999e-24,5f5c1c1a016e86108aebae99,33.6262859079062,-79.0625595434133
3623,Florence,20180917a_jpgs,C26050269.jpg,2018/09/17,5.411784e-24,5f5c1c1a016e86108aebae71,33.673200127169196,-79.006752370507
3624,Florence,20180917a_jpgs,C26052033.jpg,2018/09/17,5.306544000000001e-24,5f5c1c1a016e86108aebaf44,33.6117186269336,-79.02890189933021
3625,Florence,20180917a_jpgs,C26051705.jpg,2018/09/17,5.230136e-24,5f5c1c1a016e86108aebaf1b,33.6616208297404,-79.0217156235541
3626,Florence,20180917a_jpgs,C26050341.jpg,2018/09/17,5.20204e-24,5f5c1c1a016e86108aebae89,33.6507152858276,-79.0496747751513
3627,Florence,20180917a_jpgs,C26051346.jpg,2018/09/17,4.8898106999999994e-24,5f5c1c1a016e86108aebaee7,33.5890234511871,-79.0343508645593
3628,Florence,20180917a_jpgs,C26049603.jpg,2018/09/17,4.4737773e-24,5f5c1c1a016e86108aebae0e,33.6045993620841,-79.0107284852802
3629,Florence,20180917a_jpgs,C26048881.jpg,2018/09/17,4.446147499999999e-24,5f5c1c1a016e86108aebad8f,33.6660972688911,-78.9534098233499
3630,Florence,20180917a_jpgs,C26051787.jpg,2018/09/17,3.898824299999999e-24,5f5c1c1a016e86108aebaf36,33.6280087231331,-79.0586935481181
3631,Florence,20180917a_jpgs,C26052075.jpg,2018/09/17,3.818473000000001e-24,5f5c1c1a016e86108aebaf52,33.6412335140397,-79.01303154932509
3632,Florence,20180917a_jpgs,C26049137.jpg,2018/09/17,3.633993e-24,5f5c1c1a016e86108aebade4,33.602638077635696,-79.06823941229541
3633,Florence,20180917a_jpgs,C26049043.jpg,2018/09/17,3.543818e-24,5f5c1c1a016e86108aebadc5,33.6546485019958,-79.0621109514338
3634,Florence,20180917a_jpgs,C26052518.jpg,2018/09/17,3.4041845e-24,5f5c1c1a016e86108aebaf73,33.6557771974378,-79.0178627409761
3635,Florence,20180917a_jpgs,C26048998.jpg,2018/09/17,3.3732375e-24,5f5c1c1a016e86108aebadb6,33.6733663675591,-79.0402272777137
3636,Florence,20180917a_jpgs,C26052105.jpg,2018/09/17,3.3085611e-24,5f5c1c1a016e86108aebaf5c,33.657667325430396,-78.99656672780479
3637,Florence,20180917a_jpgs,C26050196.jpg,2018/09/17,3.2272243999999997e-24,5f5c1c1a016e86108aebae59,33.6757006673186,-78.95359498014491
3638,Florence,20180917a_jpgs,C26052849.jpg,2018/09/17,3.0477565999999996e-24,5f5c1c1a016e86108aebaf9c,33.6103937315958,-79.04156660673209
3639,Florence,20180917a_jpgs,C26050257.jpg,2018/09/17,2.8767214999999997e-24,5f5c1c1a016e86108aebae6d,33.674186333715895,-78.9977020636625
3640,Florence,20180917a_jpgs,C26050338.jpg,2018/09/17,2.8672011000000004e-24,5f5c1c1a016e86108aebae88,33.6519481070353,-79.0480759162734
3641,Florence,20180917a_jpgs,C26047851.jpg,2018/09/17,2.7491259999999996e-24,5f5c1c1a016e86108aebac95,33.4911325113978,-79.0827394046117
3642,Florence,20180917a_jpgs,C26051708.jpg,2018/09/17,2.5670950000000003e-24,5f5c1c1a016e86108aebaf1c,33.6603984705665,-79.02321091296271
3643,Florence,20180917a_jpgs,C26049795.jpg,2018/09/17,2.5395017999999995e-24,5f5c1c1a016e86108aebae4e,33.707281216075394,-78.8973234212113
3644,Florence,20180917a_jpgs,C26051334.jpg,2018/09/17,2.5136717000000003e-24,5f5c1c1a016e86108aebaee3,33.5814313251505,-79.0391030678872
3645,Florence,20180917a_jpgs,C26050398.jpg,2018/09/17,2.2258687000000002e-24,5f5c1c1a016e86108aebae9c,33.6211564397749,-79.062108223583
3646,Florence,20180917a_jpgs,C26050193.jpg,2018/09/17,2.2209324e-24,5f5c1c1a016e86108aebae58,33.6766035580074,-78.9517129616021
3647,Florence,20180917a_jpgs,C26049600.jpg,2018/09/17,2.1300078999999997e-24,5f5c1c1a016e86108aebae0d,33.6025220494556,-79.0117632068344
3648,Florence,20180917a_jpgs,C26052530.jpg,2018/09/17,1.9406301999999998e-24,5f5c1c1a016e86108aebaf77,33.651116312413,-79.023594876117
3649,Florence,20180917a_jpgs,C26049049.jpg,2018/09/17,1.9282328000000002e-24,5f5c1c1a016e86108aebadc7,33.6515759475796,-79.06423414327391
3650,Florence,20180917a_jpgs,C26052837.jpg,2018/09/17,1.7585581000000003e-24,5f5c1c1a016e86108aebaf98,33.6010681695169,-79.0448847238494
3651,Florence,20180917a_jpgs,C26050401.jpg,2018/09/17,1.6162943000000001e-24,5f5c1c1a016e86108aebae9d,33.6193532262419,-79.0618378840035
3652,Florence,20180917a_jpgs,C26047854.jpg,2018/09/17,1.4560674e-24,5f5c1c1a016e86108aebac96,33.4931118081928,-79.0813485948515
3653,Florence,20180917a_jpgs,C26050404.jpg,2018/09/17,1.4344888999999997e-24,5f5c1c1a016e86108aebae9e,33.6177069975938,-79.0609911909609
3654,Florence,20180917a_jpgs,C26050440.jpg,2018/09/17,1.4101226999999998e-24,5f5c1c1a016e86108aebaeaa,33.5981368813867,-79.05337641081941
3655,Florence,20180917a_jpgs,C26049624.jpg,2018/09/17,1.3984126999999998e-24,5f5c1c1a016e86108aebae15,33.618534517423804,-79.0012150602952
3656,Florence,20180917a_jpgs,C26051717.jpg,2018/09/17,1.3920576999999998e-24,5f5c1c1a016e86108aebaf1f,33.6566317100246,-79.02716560152079
3657,Florence,20180917a_jpgs,C26049034.jpg,2018/09/17,1.2663521999999997e-24,5f5c1c1a016e86108aebadc2,33.6584039079304,-79.0574769396069
3658,Florence,20180917a_jpgs,C26049152.jpg,2018/09/17,1.2392604999999999e-24,5f5c1c1a016e86108aebade9,33.594385180938694,-79.07163898050541
3659,Florence,20180917a_jpgs,C26047755.jpg,2018/09/17,1.2195778e-24,5f5c1c1a016e86108aebac75,33.4337380041102,-79.1339546069108
3660,Florence,20180917a_jpgs,C26047749.jpg,2018/09/17,1.1698892999999999e-24,5f5c1c1a016e86108aebac73,33.429619150664,-79.1368680916824
3661,Florence,20180917a_jpgs,C26052488.jpg,2018/09/17,1.1468678999999997e-24,5f5c1c1a016e86108aebaf69,33.6679201043444,-79.00340335109921
3662,Florence,20180917a_jpgs,C26052497.jpg,2018/09/17,1.1150606999999999e-24,5f5c1c1a016e86108aebaf6c,33.664428676402196,-79.00822248971909
3663,Florence,20180917a_jpgs,C26050202.jpg,2018/09/17,1.0156578000000002e-24,5f5c1c1a016e86108aebae5b,33.6740872322752,-78.9575662955326
3664,Florence,20180917a_jpgs,C26049582.jpg,2018/09/17,1.013734e-24,5f5c1c1a016e86108aebae07,33.5903169468854,-79.0190813285905
3665,Florence,20180917a_jpgs,C26048875.jpg,2018/09/17,9.793678e-25,5f5c1c1a016e86108aebad8d,33.667985914488604,-78.9499137211429
3666,Florence,20180917a_jpgs,P26051381.jpg,2018/09/17,9.683491999999999e-25,5f5c1c1a016e86108aebb2b2,33.613631758858396,-79.02573123240609
3667,Florence,20180917a_jpgs,C26047752.jpg,2018/09/17,9.489098e-25,5f5c1c1a016e86108aebac74,33.431630631480395,-79.1353359983354
3668,Florence,20180917a_jpgs,C26052560.jpg,2018/09/17,7.8728037e-25,5f5c1c1a016e86108aebaf81,33.6381366055797,-79.036153575239
3669,Florence,20180917a_jpgs,C26052858.jpg,2018/09/17,7.706494599999999e-25,5f5c1c1a016e86108aebaf9f,33.617338965963995,-79.0380308145713
3670,Florence,20180917a_jpgs,C26051769.jpg,2018/09/17,7.4754333e-25,5f5c1c1a016e86108aebaf30,33.6359755822956,-79.0504166001907
3671,Florence,20180917a_jpgs,C26049786.jpg,2018/09/17,5.4734853e-25,5f5c1c1a016e86108aebae4b,33.7023035375691,-78.90281652998421
3672,Florence,20180917a_jpgs,C26052509.jpg,2018/09/17,5.445619699999999e-25,5f5c1c1a016e86108aebaf70,33.6593243280733,-79.0139142615298
3673,Florence,20180917a_jpgs,C26050386.jpg,2018/09/17,4.718420999999999e-25,5f5c1c1a016e86108aebae98,33.628022397719896,-79.0631394535902
3674,Florence,20180917a_jpgs,C26049167.jpg,2018/09/17,4.5464105e-25,5f5c1c1a016e86108aebadee,33.5865570140656,-79.07613420515791
3675,Florence,20180917a_jpgs,C26049164.jpg,2018/09/17,3.4588329e-25,5f5c1c1a016e86108aebaded,33.5882636733986,-79.07564815288771
3676,Florence,20180917a_jpgs,C26050205.jpg,2018/09/17,3.3502422e-25,5f5c1c1a016e86108aebae5c,33.673520799036005,-78.9595912884775
3677,Florence,20180917a_jpgs,C26052494.jpg,2018/09/17,3.0200371e-25,5f5c1c1a016e86108aebaf6b,33.665612193987606,-79.00666899543221
3678,Florence,20180917a_jpgs,C26050250.jpg,2018/09/17,2.3565605e-25,5f5c1c1a016e86108aebae6b,33.6728525199604,-78.99316396716809
3679,Florence,20180917a_jpgs,C26051337.jpg,2018/09/17,2.2788260999999997e-25,5f5c1c1a016e86108aebaee4,33.5833944780472,-79.0380222166018
3680,Florence,20180917a_jpgs,C26049107.jpg,2018/09/17,2.258446e-25,5f5c1c1a016e86108aebadda,33.620734122783105,-79.0727599889027
3681,Florence,20180917a_jpgs,C26050220.jpg,2018/09/17,2.1297223e-25,5f5c1c1a016e86108aebae61,33.673368725616605,-78.97096844274179
3682,Florence,20180917a_jpgs,C26052873.jpg,2018/09/17,1.9012653e-25,5f5c1c1a016e86108aebafa4,33.627869819565,-79.03166436310141
3683,Florence,20180917a_jpgs,C26051009.jpg,2018/09/17,1.8728103e-25,5f5c1c1a016e86108aebaed6,33.573608091482704,-79.0703362448594
3684,Florence,20180917a_jpgs,C26052078.jpg,2018/09/17,1.8724388999999999e-25,5f5c1c1a016e86108aebaf53,33.6434163051575,-79.01210333935241
3685,Florence,20180917a_jpgs,C26052467.jpg,2018/09/17,1.6622715999999998e-25,5f5c1c1a016e86108aebaf62,33.6759428553451,-78.99238389089871
3686,Florence,20180917a_jpgs,C26052831.jpg,2018/09/17,1.5169085e-25,5f5c1c1a016e86108aebaf96,33.5969292128774,-79.04670635927421
3687,Florence,20180917a_jpgs,C26048932.jpg,2018/09/17,1.3302674999999998e-25,5f5c1c1a016e86108aebada0,33.666896193952695,-78.9900864772506
3688,Florence,20180917a_jpgs,C26049636.jpg,2018/09/17,1.256837e-25,5f5c1c1a016e86108aebae19,33.6252873171132,-78.99409442223909
3689,Florence,20180917a_jpgs,C26051388.jpg,2018/09/17,1.1957419e-25,5f5c1c1a016e86108aebaef5,33.6162013027448,-79.0167931938779
3690,Florence,20180917a_jpgs,C26051307.jpg,2018/09/17,1.0875607e-25,5f5c1c1a016e86108aebaeda,33.5651919291774,-79.0522767958637
3691,Florence,20180917a_jpgs,C26049548.jpg,2018/09/17,9.611208999999999e-26,5f5c1c1a016e86108aebadfc,33.5691531577544,-79.0347248502854
3692,Florence,20180917a_jpgs,C26050263.jpg,2018/09/17,8.6592873e-26,5f5c1c1a016e86108aebae6f,33.6740633317617,-79.0023273870941
3693,Florence,20180917a_jpgs,C26052608.jpg,2018/09/17,8.2785874e-26,5f5c1c1a016e86108aebaf91,33.6169293276775,-79.0547941292498
3694,Florence,20180917a_jpgs,P26051384.jpg,2018/09/17,8.218990999999999e-26,5f5c1c1a016e86108aebb2b3,33.6154021862912,-79.0242552011873
3695,Florence,20180917a_jpgs,C26050260.jpg,2018/09/17,7.9860174e-26,5f5c1c1a016e86108aebae6e,33.6749771558191,-79.00020085269729
3696,Florence,20180917a_jpgs,C26049149.jpg,2018/09/17,7.9618955e-26,5f5c1c1a016e86108aebade8,33.596090245344,-79.0710134298452
3697,Florence,20180917a_jpgs,C26048878.jpg,2018/09/17,6.3982955e-26,5f5c1c1a016e86108aebad8e,33.667198360041,-78.9518509486284
3698,Florence,20180917a_jpgs,C26052027.jpg,2018/09/17,6.291582299999999e-26,5f5c1c1a016e86108aebaf42,33.6079392514894,-79.0321320365297
3699,Florence,20180917a_jpgs,C26049792.jpg,2018/09/17,5.7202085e-26,5f5c1c1a016e86108aebae4d,33.7056233666369,-78.8991739797994
3700,Florence,20180917a_jpgs,C26051361.jpg,2018/09/17,5.273644999999999e-26,5f5c1c1a016e86108aebaeec,33.5987781157361,-79.0286651801201
3701,Florence,20180917a_jpgs,C26052024.jpg,2018/09/17,5.224227999999999e-26,5f5c1c1a016e86108aebaf41,33.6060828718308,-79.0337215108829
3702,Florence,20180917a_jpgs,C26050428.jpg,2018/09/17,4.9635134000000003e-26,5f5c1c1a016e86108aebaea6,33.6045404548525,-79.05550453787959
3703,Florence,20180917a_jpgs,C26049046.jpg,2018/09/17,4.2560254e-26,5f5c1c1a016e86108aebadc6,33.6529621421654,-79.06290259021159
3704,Florence,20180917a_jpgs,C26051328.jpg,2018/09/17,3.934604e-26,5f5c1c1a016e86108aebaee1,33.5775643888385,-79.041493625578
3705,Florence,20180917a_jpgs,C26049182.jpg,2018/09/17,3.7931497999999995e-26,5f5c1c1a016e86108aebadf3,33.578701159731104,-79.07974293503959
